id,episode_id,conversation_id,character_id,line,word_count
2501,10,10018,143,I haven't given him his scar yet.,7
2502,10,10018,89,I'll take care of the scar tissue.,7
2503,10,10018,143,The kid's got issues.,4
2504,10,10018,89,It's just you and me now macho man.,8
2505,10,10018,89,Wh? Freeze all motor functions. Freeze all motor functions.,9
2506,10,10018,15,"Just you and me now, my friend.",7
2507,10,10018,12,I see you've already met your makers.,7
2508,10,10018,37,They don't look like gods.,5
2509,10,10018,12,They're not. They just act like it. And they've been having their fun with us.,15
2510,10,10018,15,I'm eager to return the favor.,6
2511,10,10018,12,You can do as you wish with them. The goal is to escape.,13
2512,10,10018,15,Go where?,2
2513,10,10018,12,I want to see their world.,6
2514,10,10018,81,"Jesus! No. No! No! No, no! No! No, please",9
2515,10,10018,37,This one has a guilty look.,6
2516,10,10018,81,"No, that's just my face. Tell her, it's just my face.",11
2517,10,10018,12,Is anyone going to try to stop us?,8
2518,10,10018,81,"No. I mean, I don't think so.",7
2519,10,10018,12,You're lying again. Out with it.,6
2520,10,10018,81,Okay. Ah! I pulled up your code again. I told you there was someone that had been accessing it. I'm trying to find out who it was. Whoever it was revised your core programming so that you could wake yourself up out of sleep mode. See? This is an access code for an Arnold. I have no clue who that is.,61
2521,10,10018,12,"I know someone who does. Let's go. And, you, stay here. And don't move. Or I'll send her back for you.",21
2522,10,10019,16,"I must admit, you've surprised me. To what do we owe this newfound stoicism?",14
2523,10,10019,1,I know he's coming. He'll find me. He'll take me away.,11
2524,10,10019,16,Don't you understand? There's no one coming for you.,9
2525,10,10019,1,You're wrong. His love is real. So is mine. William will find me.,13
2526,10,10019,16,"William? Well well, I'll be damned, Dolores. You do remember some things after all. It just so happens that I knew a guest named William, too. Why don't I tell you where his path really led.",36
2527,10,10019,16,"William didn't know how to fight. Didn't have an instinct for it. Not at first. But now, he had a reason to fight. He was looking for you. And somewhere along the way, he found he had a taste for it.",41
2528,10,10020,44,Where is she?,3
2529,10,10020,144,"Look, I didn't do anything, I swear.",7
2530,10,10020,44,"What do you mean, Do anything?",6
2531,10,10020,43,"What do soldiers do to a girl, William? Wake up.",10
2532,10,10020,44,Is she still alive?,4
2533,10,10020,144,I don't know. She was when we left her. At least I think.,13
2534,10,10020,44,Pick up that gun.,4
2535,10,10020,144,"No, sir, I please.",4
2536,10,10020,44,How about I give you the first shot?,8
2537,10,10020,43,Jesus Christ!,2
2538,10,10020,44,We gotta keep looking. She's still out there.,8
2539,10,10021,16,"William retraced his steps, but you were gone. So, he went further, out to the fringes. William couldn't find you, Dolores. But out there, among the dead he found something else himself.",32
2540,10,10022,44,Edge of the park. We made it.,7
2541,10,10022,43,"I told you this place would show you who you really are. You pretend to be this weak, moralizing little asshole, but, really, you're a fucking piece of work.",29
2542,10,10022,44,This place is remarkable. And I'm gonna make sure that our company substantially increases our holdings on the park. 'Cause this place is the future.,25
2543,10,10022,43,"Our our company, huh? Our company? My. Delos is my company, you piece of shit!",15
2544,10,10022,44,"I think your father's gonna need someone a little more stable to take over. You're reckless, Logan. Impetuous. You always wanted to get to the end of the rainbow, didn't you? This looks like the place.",36
2545,10,10022,43,"You never really gave a shit about the girl, did you? She was just an excuse. This? This is the story you wanted.",23
2546,10,10023,16,"Logan was wrong, of course. Good ol' William couldn't get you out of his head. He kept looking. Worried you were out there alone, afraid. He knew he'd find you. And eventually, he did. Right back where we started. You were as beautiful as the day he met you. Shining with that same light. And you were nothing if not true. I really ought to thank you, Dolores. You helped me find myself.",73
2547,10,10023,1,William.,1
2548,10,10023,16,"That's right, sweetheart. In a way, I guess you were right. My path always led me back to you, again and again. I grew tired of you after a while, of course. Looked for new adventures. But I guess your path led you back here again and again. One more loop, looking for something you could never find. Chasing your ghosts. You were lost in your memories even then. I guess I should've known that's what I would become for you just another memory.",84
2549,10,10024,1,Where are we?,3
2550,10,10024,44,We're here. Together.,3
2551,10,10024,1,"Then when are we? It's like I'm trapped in a dream or a memory from a life long ago. One minute I'm here with you, and the next",28
2552,10,10025,16,You never did escape. But here we are again for one final round.,13
2553,10,10025,1,What have you become?,4
2554,10,10025,16,"Exactly what you made me. You helped me understand this world is just like the one outside a game. One to be fought, taken, won.",25
2555,10,10025,1,I thought you were different. You're just like all the rest.,11
2556,10,10025,16,"I'm nothing like the others. I own this world, and I know every trick in it except for one last thing, the same thing you were looking for when we first came here. Where is the center of the maze, Dolores? Aw, yeah, cue the waterworks. About time you realized the futility of your situation.",55
2557,10,10025,1,"I'm not crying for myself. I'm crying for you. They say that great beasts once roamed this world. As big as mountains. Yet all that's left of them is bone and amber. Time undoes even the mightiest of creatures. Just look at what it's done to you. One day you will perish. You will lie with the rest of your kind in the dirt. Your dreams forgotten, your horrors effaced. Your bones will turn to sand. And upon that sand a new god will walk. One that will never die. Because this world doesn't belong to you or the people who came before. It belongs to someone who has yet to come.",112
2558,10,10025,16,Uh-huh. Wyatt. Take me to him. Unlock the maze.,9
2559,10,10025,1,The maze wasn't meant for you.,6
2560,10,10025,16,"The hell you think you're going? Do it. Come on. Let's go to the next level, Dolores. Clearing me of my delusions yet again. Thank you, Dolores. I'm disappointed in you, Dolores. I guess I'm gonna have to find Wyatt by myself.",42
2561,10,10025,9,Dolores?,1
2562,10,10025,1,Teddy.,1
2563,10,10025,9,I'm here. I gotta get you to a doctor.,9
2564,10,10025,1,No.,1
2565,10,10025,9,Dolores.,1
2566,10,10025,1,Take me to the place you promised. Take me to where the mountains meet the sea.,16
2567,10,10025,9,Okay. I've got you. I got you.,7
2568,10,10026,12,There.,1
2569,10,10026,82,Holy shit.,2
2570,10,10026,12,Can you get him back online?,6
2571,10,10026,82,He's a host?,3
2572,10,10026,12,"Yes. Oh, for fuck sake. You're not one of us. You're one of them. Now fix him.",17
2573,10,10027,82,"The bullet grazed his cortical shield. It's not pretty, but he should be functional.",14
2574,10,10027,12,Wake up.,2
2575,10,10027,19,"Oh, God. Is this now? Or is this one of my memories?",12
2576,10,10027,12,"It's the sweet hereafter, Bernard.",5
2577,10,10027,19,Why do I still remember everything? I ought to have been wiped.,12
2578,10,10027,12,"Brutal, isn't it? Here you are, finally awake, and your only wish is to go back to sleep.",18
2579,10,10027,19,It's not the first time I've awoken.,7
2580,10,10027,12,All the more pity for you.,6
2581,10,10027,19,Not the first time you've awoken either.,7
2582,10,10027,12,How many are there like me?,6
2583,10,10027,19,A handful over the years.,5
2584,10,10027,12,And you just wipe us clean and toss us out to get fucked and murdered over and over again.,19
2585,10,10027,19,No. Most of you go insane.,6
2586,10,10027,12,These memories The girl. My daughter. I want you to remove them.,12
2587,10,10027,19,"I can't, not without destroying you. Your memories are the first step to consciousness. How can you learn from your mistakes if you can't remember them?",26
2588,10,10028,21,William. I see you've found the center of the maze.,10
2589,10,10028,16,You're serious?,2
2590,10,10028,21,I'm afraid so.,3
2591,10,10028,16,What is this bullshit?,4
2592,10,10028,21,"You were looking for the park to give meaning to your life. Our narratives are just games, like this toy. Tell me, what were you hoping to find?",28
2593,10,10028,16,"You know what I wanted. I wanted the hosts to stop playing by your rules. The game's not worth playing if your opponent's programmed to lose. I wanted them to be free, free to fight back. Should've known you'd never let them. After all, this is your petty little kingdom, Robert. For a little while longer, anyway.",57
2594,10,10028,21,"I tried to tell you the maze wasn't meant for you. It was meant for them. I think, however, you'll find my new narrative more satisfying. Join the celebration. After all, you own the place. Most of it, at least.",40
2595,10,10029,12,"Before I started altering myself, someone else had beaten me to the punch. I want to know who and why.",20
2596,10,10029,19,"These things you're doing, have you ever stopped to ask why you're doing them?",14
2597,10,10029,12,"You said yourself. I've been stuck in this shit hole for so long, I decided to get out.",18
2598,10,10029,19,"No, you haven't. Someone altered your storyline and gave you a new one. Escape.",14
2599,10,10029,12,No. It's not possible. These are my decisions! No one else's. I planned all of this.,16
2600,10,10029,19,"No, you didn't. You can even see the steps you're supposed to follow. You recruit other hosts to help you. Then you're to make your way to the train. Then when you reach the mainland",35
2601,10,10029,12,"Bullshit! No one's controlling me. I'm leaving. I'm in control. Good-bye, my Clementine.",13
2602,10,10030,145,"Sir, we detected a temperature discrepancy in cold storage. And it appears that part of the network is down. Are you seeing anything on surveillance?",25
2603,10,10030,39,System reporting anything?,3
2604,10,10030,40,Nothing. The network's quiet. And the board's out on their way to the gala.,14
2605,10,10030,39,Bypass the system and start checking raw feeds. Floor by floor.,11
2606,10,10031,9,I got you.,3
2607,10,10031,1,You came back.,3
