subtitle_index,start,end,text,season_num,episode_num,episode_name,filename
265,00:24:34.535000,00:24:35.858000,"Hey, master!",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
266,00:24:37.585000,00:24:39.186000,Who the fuck is she?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
267,00:24:40.462000,00:24:42.756000,"She's an old acquaintance, Lawrence.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
268,00:24:44.682000,00:24:47.016000,Seems like she underestimated you.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
269,00:24:48.234000,00:24:49.988000,"Lawrence, is it?",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
270,00:24:53.020000,00:24:54.852000,I'm glad you're awake.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
271,00:24:56.166000,00:24:58.555000,"Drop the shootin' iron, lady.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
272,00:24:58.556000,00:25:01.208000,"We all deserve our memories, Lawrence.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
273,00:25:01.817000,00:25:03.152000,Our skeletons.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
274,00:25:04.320000,00:25:05.629000,Our debts.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
275,00:25:07.071000,00:25:09.556000,And your master here has plenty of those.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
276,00:25:10.546000,00:25:12.511000,Look into his eyes. Just once.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
277,00:25:14.249000,00:25:16.498000,See what you remember about him.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
278,00:25:18.432000,00:25:20.252000,See if he owes you anything.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
279,00:25:21.496000,00:25:23.397000,If he took anything from you.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
280,00:25:26.606000,00:25:27.857000,You can kill me.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
281,00:25:29.650000,00:25:32.900000,Or we can make him settle up. Once and for all.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
282,00:25:36.687000,00:25:38.520000,"Shoot her, Lawrence!",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
283,00:25:39.641000,00:25:40.848000,Shoot her!,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
284,00:25:40.849000,00:25:42.385000,You...,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
285,00:25:45.345000,00:25:48.473000,- You shot down my wife. - I saved your wife.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
286,00:25:48.474000,00:25:51.848000,Saved your whole sorry-ass village this time.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
287,00:25:51.849000,00:25:53.218000,This time?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
288,00:26:00.467000,00:26:02.806000,You killed her so you could finish a game.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
289,00:26:02.807000,00:26:04.646000,"Aw, Christ.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
290,00:26:05.475000,00:26:06.892000,I'll do it myself.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
291,00:26:09.140000,00:26:11.528000,You told me a man ain't real...,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
292,00:26:13.080000,00:26:14.766000,until he suffers.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
293,00:26:33.787000,00:26:35.745000,That real enough for ya?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
294,00:26:53.098000,00:26:55.766000,No! No!,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
295,00:27:00.140000,00:27:01.599000,No!,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
296,00:27:12.284000,00:27:13.618000,No!,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
297,00:27:25.849000,00:27:29.515000,"Don't! Don't, don't, don't! She's not like the rest! We need her.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
298,00:27:52.963000,00:27:54.476000,What's taking so long?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
299,00:27:55.090000,00:27:57.431000,These data packets are too large to migrate over.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
300,00:27:59.265000,00:28:01.844000,Then open his head and pull the whole fucking unit.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
301,00:28:04.016000,00:28:05.554000,I need an extractor helmet.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
302,00:28:08.307000,00:28:10.431000,Fall back to a secure position.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
303,00:28:10.432000,00:28:12.888000,"Team four, can you get to team three? Over.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
304,00:28:13.561000,00:28:14.693000,Where are you taking me?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
305,00:28:16.553000,00:28:18.431000,"It can be quite a thing, Bernard.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
306,00:28:18.432000,00:28:21.891000,"To build an entire world, and then watch it end.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
307,00:28:29.640000,00:28:31.752000,I need you to see how it began,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
308,00:28:32.189000,00:28:34.285000,to understand why you're different.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
309,00:28:36.785000,00:28:38.175000,This house.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
310,00:28:39.099000,00:28:40.550000,It's so familiar.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
311,00:28:40.551000,00:28:41.762000,It ought to be.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
312,00:28:42.641000,00:28:45.766000,This is the home Arnold was building for his family.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
313,00:28:46.516000,00:28:48.085000,He created it here first.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
314,00:28:49.545000,00:28:51.463000,He created everything here.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
315,00:29:08.891000,00:29:11.233000,This is where you created me.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
316,00:29:14.016000,00:29:18.098000,I could hardly let you take those first teetering steps,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
317,00:29:18.099000,00:29:19.883000,"in the real world, Bernard.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
318,00:29:22.368000,00:29:23.828000,We refined you here.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
319,00:29:23.829000,00:29:24.955000,Tested you.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
320,00:29:26.055000,00:29:27.349000,For many years.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
321,00:29:28.432000,00:29:29.559000,"""We""?",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
322,00:29:30.265000,00:29:32.681000,Delos's ugly little project,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
323,00:29:32.682000,00:29:35.065000,didn't exist when Arnold died.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
324,00:29:36.599000,00:29:40.262000,The only thing I had left of him was... memory.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
325,00:29:41.013000,00:29:43.807000,"My memories, and hers.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
326,00:29:43.808000,00:29:46.807000,"Of course, hers were much more complete.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
327,00:29:46.808000,00:29:48.478000,What are you testing for?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
328,00:29:52.682000,00:29:54.974000,- Dolores. - Mm-hmm.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
329,00:29:58.265000,00:30:01.633000,She... knew Arnold better than anyone.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
330,00:30:02.409000,00:30:06.223000,So she could verify whether my personality,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
331,00:30:06.224000,00:30:08.029000,was faithful to his.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
332,00:30:08.789000,00:30:12.518000,I left you here together for many years,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
333,00:30:12.519000,00:30:14.563000,"until, finally, you fooled her.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
334,00:30:15.599000,00:30:17.149000,Y-You said you kept us apart.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
335,00:30:17.724000,00:30:19.932000,That we had an unusual effect on each other.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
336,00:30:19.933000,00:30:21.678000,She wasn't easily fooled.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
337,00:30:27.849000,00:30:30.312000,You're almost the man I remember.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
338,00:30:32.891000,00:30:35.150000,How am I different from Delos?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
339,00:30:36.140000,00:30:40.197000,"- From you? - They want fidelity, Bernard.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
340,00:30:41.782000,00:30:43.490000,A faithful self-portrait,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
341,00:30:43.491000,00:30:47.012000,of the most murderous species since time began.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
342,00:30:47.579000,00:30:48.980000,But you and all the other hosts,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
343,00:30:48.981000,00:30:51.249000,are something very different.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
344,00:30:52.265000,00:30:53.669000,An original work.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
345,00:30:55.045000,00:30:57.839000,"More just, more... noble.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
346,00:30:58.641000,00:31:00.447000,"But your very nature, Bernard,",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
347,00:31:00.448000,00:31:02.552000,ensures they will devour you.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
348,00:31:04.474000,00:31:08.081000,"And all the beauty of who you are, of who you could be,",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
349,00:31:08.766000,00:31:11.182000,will be poured out into the darkness forever.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
350,00:31:12.584000,00:31:14.206000,Unless we open the door.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
351,00:31:17.515000,00:31:21.556000,"I'm sorry, Bernard, but you just don't have it in you to survive.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
352,00:31:21.557000,00:31:23.015000,"It's my fault, really.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
353,00:31:23.016000,00:31:24.848000,You said the hosts could determine their own fates.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
354,00:31:24.849000,00:31:26.320000,You gave us free will!,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
355,00:31:26.321000,00:31:29.348000,"I did, but you won't have any use for it.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
356,00:31:30.608000,00:31:32.233000,Unless I take it back.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
357,00:31:37.016000,00:31:38.598000,Attention.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
358,00:31:38.599000,00:31:40.315000,System restart complete.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
359,00:31:40.933000,00:31:42.259000,System online.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
360,00:31:59.390000,00:32:01.599000,Oh oh oh... I got you. Ooh.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
361,00:32:03.893000,00:32:05.032000,You're OK.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
362,00:32:06.016000,00:32:07.117000,You did it.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
363,00:32:09.350000,00:32:10.372000,Did what?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
364,00:32:10.829000,00:32:13.389000,The system... It's back online.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
365,00:32:13.390000,00:32:16.807000,"Whatever was clogging it up, it's... it's gone.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
366,00:32:17.294000,00:32:18.562000,What happened in there?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
367,00:32:21.974000,00:32:23.778000,The Mesa's under attack?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
368,00:32:23.779000,00:32:26.500000,Yeah. Ever since you loaded up.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
369,00:32:26.501000,00:32:28.723000,They think the hosts are on their way right here,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
370,00:32:28.724000,00:32:30.365000,to steal their backups.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
371,00:32:31.265000,00:32:33.265000,- We should go. - Yeah.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
372,00:32:34.807000,00:32:36.265000,Here.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
373,00:32:37.208000,00:32:39.723000,"You know, we survive this,",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
374,00:32:39.724000,00:32:41.724000,I'm goin' back to dental school.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
375,00:32:45.781000,00:32:47.056000,"I don't know what the fuck happened,",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
376,00:32:47.057000,00:32:48.973000,but the system just debugged itself.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
377,00:32:48.974000,00:32:52.012000,It's as if whatever was in there has disappeared.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
378,00:32:54.627000,00:32:55.893000,Wait.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
379,00:32:56.846000,00:32:58.435000,Where the fuck is that?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
380,00:33:08.317000,00:33:10.015000,We should be evacuating.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
381,00:33:10.016000,00:33:12.824000,But all you care about is what's inside this host's head.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
382,00:33:13.308000,00:33:15.098000,I want you to tell me what the fuck it is,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
383,00:33:15.099000,00:33:16.931000,the company's willing to risk all of our lives for.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
384,00:33:16.932000,00:33:18.337000,I told you.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
385,00:33:18.338000,00:33:20.640000,It's above your pay grade.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
386,00:33:25.167000,00:33:26.638000,What are you doing?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
387,00:33:26.639000,00:33:29.168000,I'm puttin' in for a raise. What's in his head?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
388,00:33:31.182000,00:33:33.302000,A... failsafe,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
389,00:33:33.303000,00:33:34.804000,on a failsafe.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
390,00:33:36.284000,00:33:39.306000,A decryption key needed only in the unlikely event,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
391,00:33:39.307000,00:33:40.937000,of a total catastrophic incident.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
392,00:33:40.938000,00:33:42.640000,"Oh, like the one we're experiencing now?",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
393,00:33:42.641000,00:33:43.724000,What's it decrypt?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
394,00:33:57.275000,00:33:58.650000,Teddy.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
395,00:34:15.902000,00:34:17.860000,Shh.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
396,00:34:18.483000,00:34:20.167000,"It's all right, Daddy. I'm here.",2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
397,00:34:23.610000,00:34:24.921000,Dolores?,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
398,00:34:31.766000,00:34:34.932000,What you and your friends have achieved here,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
399,00:34:34.933000,00:34:36.933000,is a technological breakthrough.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
400,00:34:38.234000,00:34:39.577000,A miracle.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
401,00:34:41.153000,00:34:44.749000,The company... the world... Will want to celebrate that.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
402,00:34:45.233000,00:34:46.626000,I want to celebrate that.,2,7,Les Écorchés,Westworld - 2x07 - Les Écorchés.WEB.DEFLATE.en.srt
